customerid,loannumber,loanamount,totaldue,termdays,good_bad_flag,interest,interest_rate,age,longitude_gps,latitude_gps,loanamount_mean,totaldue_mean,termdays_mean,interest_mean,interest_rate_mean,diff_firstrepaiddate_firstduedate_mean,diff_closeddate_creationdate_mean,repaid_dayofweek_mean,due_dayofweek_mean,bank_account_type_Current,bank_account_type_Other,bank_account_type_Savings,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank,employment_status_clients_Contract,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,employment_status_clients_non-defined
8a858e0156b782a10156c74e46602d88,11,30000.0,36000.0,60,0,6000.0,20.0,31,7.3980912,6.4349228,23500.0,27400.0,0.08399999999999999,3900.0,17.651,-4.9,27.3,1.7,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8a858e0f5c45466f015c536697241575,2,10000.0,11500.0,15,1,1500.0,15.0,35,8.8633286,9.811935400000001,10000.0,11500.0,0.04,1500.0,15.0,-2.0,13.0,2.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e1d5cd58f9e015ce559ea09786b,2,10000.0,13000.0,30,1,3000.0,30.0,32,6.692518,6.1958371,10000.0,13000.0,0.08,3000.0,30.0,1.0,31.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8a858e225c404292015c4f19fdfb148a,3,10000.0,13000.0,30,1,3000.0,30.0,35,3.3522491000000003,6.6335178,10000.0,12250.0,0.06,2250.0,22.5,-4.5,18.0,3.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e3a54e33702015516e3d21a3f08,11,40000.0,44000.0,30,1,4000.0,10.0,32,3.6178068999999997,6.8183735,22500.0,26225.0,0.08,3725.0,16.517,-3.5,22.6,0.4,1.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e5555780ea00155876191b967d5,2,10000.0,13000.0,30,1,3000.0,30.0,29,3.3551078000000003,6.608313000000001,10000.0,13000.0,0.08,3000.0,30.0,-3.0,30.0,4.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858e5e5d51031d015d513ff3b9267f,2,10000.0,13000.0,30,1,3000.0,30.0,35,4.7712486,6.5008999,10000.0,11500.0,0.04,1500.0,15.0,-7.0,8.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858e655cd0642d015cd4f7cc5a1bfe,3,10000.0,13000.0,30,1,3000.0,30.0,39,3.331139,6.510623900000001,10000.0,13000.0,0.08,3000.0,30.0,-23.0,8.0,5.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e6c5c88d145015c9b807b4d20d6,2,10000.0,11500.0,15,1,1500.0,15.0,26,6.695749,6.2030015,10000.0,11500.0,0.04,1500.0,15.0,-5.0,11.0,4.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858e705668e167015673bfd9d25042,15,60000.0,65400.0,60,1,5400.0,9.0,31,3.3374748999999997,6.487882900000001,32142.85714285714,37746.42857142857,0.14785714285714288,5603.571428571428,18.66714285714286,-10.142857142857142,19.642857142857142,2.5714285714285716,1.2142857142857142,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e7c588604a40158a4fb616a3a9a,2,10000.0,13000.0,30,1,3000.0,30.0,33,7.0325303,4.8618600999999995,10000.0,13000.0,0.08,3000.0,30.0,-8.0,24.0,6.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e885b68546c015b736088184034,3,10000.0,13000.0,30,1,3000.0,30.0,30,6.9648788,4.8313192,10000.0,13000.0,0.08,3000.0,30.0,3.5,35.5,2.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e8e5ca1f1a8015ca6ccb89a4291,2,10000.0,13000.0,30,1,3000.0,30.0,34,3.0851214,6.5334629,10000.0,13000.0,0.08,3000.0,30.0,-19.0,11.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e955add2971015ae7ef19787097,5,20000.0,22250.0,15,1,2250.0,11.25,29,3.2889546000000003,6.4503943,11250.0,13171.875,0.05,1921.875,17.8125,0.0,19.5,0.75,0.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eb35bd420f1015bd7e6ede02345,3,10000.0,13000.0,30,1,3000.0,30.0,30,3.2896271,6.5941198000000005,10000.0,12250.0,0.06,2250.0,22.5,0.0,22.5,1.5,1.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eb75c21a2b9015c2c44b7c361da,2,10000.0,13000.0,30,0,3000.0,30.0,23,3.3560572,6.6154112000000005,10000.0,11500.0,0.04,1500.0,15.0,-3.0,14.0,4.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858ec25a4d1d16015a4d40078b0a73,5,20000.0,24500.0,30,0,4500.0,22.5,23,12.4558675,9.2645416,12500.0,15500.0,0.06999999999999999,3000.0,24.375,-4.75,22.25,2.75,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eda552adcc201554bd30a8b7730,2,10000.0,13000.0,30,1,3000.0,30.0,31,7.3594019,9.1424255,10000.0,13000.0,0.08,3000.0,30.0,-6.0,26.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858f035ac15096015ac6ca9b3e0879,5,20000.0,24500.0,30,1,4500.0,22.5,33,3.3809387,6.645147,12500.0,15500.0,0.06999999999999999,3000.0,24.375,-1.75,24.5,1.25,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f0656b7820c0156c88a1adb38b0,7,30000.0,36000.0,60,1,6000.0,20.0,29,5.1567282,7.2561781000000005,18333.333333333332,22816.666666666668,0.09999999999999999,4483.333333333333,24.111666666666668,-10.833333333333334,25.0,3.3333333333333335,1.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858e0d59bbb9050159c1f9f1d667ec,5,20000.0,24500.0,30,1,4500.0,22.5,31,7.434586299999999,10.4829935,12500.0,15875.0,0.08,3375.0,28.125,1.0,31.5,2.25,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e185b4923b4015b536354895cae,7,30000.0,39000.0,60,1,9000.0,30.0,33,3.283042,6.621125500000001,15000.0,17750.0,0.060000000000000005,2750.0,20.0,-10.5,12.666666666666666,2.6666666666666665,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e215afc0662015aff1f28b91c4d,5,20000.0,24500.0,30,1,4500.0,22.5,39,3.3274019,6.5305477,12500.0,15500.0,0.07,3000.0,24.375,-0.75,26.25,3.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858e255b910db1015b9762d6b73292,4,20000.0,22250.0,15,1,2250.0,11.25,29,7.490835000000001,6.44433,10000.0,12000.0,0.05333333333333334,2000.0,20.0,-3.3333333333333335,18.333333333333332,4.0,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e3c585373380158693fa8522fdd,16,40000.0,44000.0,30,1,4000.0,10.0,43,3.7284355000000002,6.4761952,19666.666666666668,22856.666666666668,0.06933333333333334,3190.0,15.589333333333334,-9.8,14.2,3.0,1.1333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e51584a1fc70158595f611e49e6,8,30000.0,39000.0,60,1,9000.0,30.0,44,3.2179906000000003,6.694944099999999,17142.85714285714,21128.571428571428,0.08571428571428572,3985.714285714286,23.142857142857142,-4.0,29.857142857142858,3.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858e5b5bd99460015bd9ffce041c51,4,15000.0,16687.5,15,1,1687.5,11.25,33,3.3103867,6.5003767,10000.0,12000.0,0.05333333333333334,2000.0,20.0,-4.0,16.333333333333332,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8a858e675c3fe0a1015c4df608682d94,3,10000.0,11500.0,15,1,1500.0,15.0,43,3.5089431,6.4369195999999995,10000.0,13000.0,0.08,3000.0,30.0,-8.0,22.5,4.0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858e6a5cc6b1aa015cc9618265495f,2,10000.0,11500.0,15,1,1500.0,15.0,35,7.4883504,9.132934599999999,10000.0,11500.0,0.04,1500.0,15.0,-3.0,14.0,0.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e705668e167015673997f4643f3,4,10000.0,13000.0,30,1,3000.0,30.0,30,6.1071917000000004,5.3748633,10000.0,12500.0,0.06666666666666667,2500.0,25.0,-2.6666666666666665,23.666666666666668,1.0,1.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858e8d56b784480156bc6edb9004d9,15,30000.0,33000.0,30,1,3000.0,10.0,35,3.283042,6.5814628,16785.714285714286,18914.285714285714,0.054285714285714284,2128.5714285714284,14.262142857142859,-1.5,19.785714285714285,2.9285714285714284,1.9285714285714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858e945bfdb9e7015bfe4f9a9a2283,6,20000.0,22250.0,15,0,2250.0,11.25,34,5.618144,6.3084741,14000.0,16000.0,0.048,2000.0,16.0,-7.4,10.8,3.4,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8a858ea555d9e6020155f237d9231a38,2,10000.0,13000.0,30,1,3000.0,30.0,33,3.4633648999999997,6.4452682999999995,10000.0,13000.0,0.08,3000.0,30.0,-7.0,23.0,2.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eac5b3ece95015b427ffc7c3faa,3,10000.0,13000.0,30,0,3000.0,30.0,30,7.035855499999999,4.8008446,10000.0,13000.0,0.08,3000.0,30.0,9.5,40.0,3.5,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eba5591bf28015598d9905c1ce2,6,10000.0,13000.0,30,0,3000.0,30.0,26,3.3477737999999997,6.6408472000000005,10000.0,12700.0,0.072,2700.0,27.0,15.6,43.4,3.6,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eba5c884d2a015c9847893512ca,2,10000.0,13000.0,30,0,3000.0,30.0,42,7.3258345,5.133932700000001,10000.0,13000.0,0.08,3000.0,30.0,4.0,34.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858ec6560bc098015613ffe8fc317e,9,30000.0,34500.0,30,1,4500.0,15.0,52,4.0359867,6.8009133,19250.0,23543.75,0.09999999999999998,4293.75,23.98,2.0,39.25,1.75,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8a858edd5c8348c4015c8706b3eb4c5c,2,10000.0,13000.0,30,0,3000.0,30.0,48,4.5621208,8.4815354,10000.0,13000.0,0.08,3000.0,30.0,-2.0,28.0,5.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858ee05989e8dc01598a1083fa036e,3,10000.0,13000.0,30,1,3000.0,30.0,34,3.4928767999999994,6.609549900000001,10000.0,11250.0,0.04,1250.0,12.5,21.5,36.5,2.0,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858ee758a4dfbc0158ab94693037fd,10,15000.0,17250.0,30,1,2250.0,15.0,44,3.3258281000000003,6.5185742,20000.0,23211.11111111111,0.06666666666666668,3211.1111111111113,16.90777777777778,-2.5555555555555554,22.666666666666668,1.7777777777777777,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eff55a090650155c536388d2f1b,8,20000.0,24500.0,30,1,4500.0,22.5,43,3.3385867,6.5931655,12857.142857142857,16185.714285714286,0.08,3328.5714285714284,27.357142857142858,1.1428571428571428,31.857142857142858,2.2857142857142856,2.142857142857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858f0656b7820c0156bd08609f17a2,8,30000.0,34500.0,30,1,4500.0,15.0,47,3.8749163,7.3442967999999995,18571.428571428572,21900.0,0.06857142857142857,3328.5714285714284,18.785714285714285,-2.5714285714285716,23.857142857142858,1.8571428571428572,1.4285714285714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858f0c5af0a753015af0b5ebe3098b,3,10000.0,13000.0,30,1,3000.0,30.0,28,3.3331967000000002,6.446865,10000.0,13000.0,0.08,3000.0,30.0,-9.0,21.0,3.0,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f1955b1c4df0155d0562e6826b5,4,10000.0,13000.0,30,1,3000.0,30.0,32,7.5121076,9.0682484,10000.0,12000.0,0.05333333333333334,2000.0,20.0,3.6666666666666665,24.666666666666668,2.0,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8a858f255cb1710a015cb56393f60d1b,2,10000.0,13000.0,30,1,3000.0,30.0,45,3.319583,6.569454400000001,10000.0,13000.0,0.08,3000.0,30.0,-2.0,28.0,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f2c59bc3fdd0159c76784c60d73,9,30000.0,34500.0,30,1,4500.0,15.0,34,3.4234059,6.4438224,15000.0,17231.25,0.049999999999999996,2231.25,14.8125,-1.0,18.0,2.25,1.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f355ac88945015aca084ee050c2,6,30000.0,39000.0,60,1,9000.0,30.0,30,2.9399156000000004,6.4420915,16000.0,19020.0,0.064,3020.0,18.1,-5.2,19.0,1.6,2.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858f3b5c1c5a08015c1f69e3786a85,3,10000.0,13000.0,30,1,3000.0,30.0,31,7.331234200000001,9.147474,10000.0,12000.0,0.06,2000.0,20.0,-2.5,21.0,2.5,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f4d5b809e68015b813974bc5538,5,10000.0,11500.0,15,1,1500.0,15.0,32,3.3409379999999995,6.632411299999999,10000.0,11750.0,0.05,1750.0,17.5,-0.75,19.0,2.25,1.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f61560bc0e501561316091908f7,9,40000.0,44000.0,30,1,4000.0,10.0,26,3.5378331,6.462146700000001,18750.0,22103.125,0.075,3353.125,19.541249999999998,-3.875,25.0,2.5,1.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858f6c570f2d66015712e38a287de4,9,40000.0,48000.0,60,1,8000.0,20.0,47,3.8263967000000005,7.4037644,18750.0,23275.0,0.09999999999999999,4525.0,24.958750000000002,0.25,37.75,2.5,1.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858f7d5578012a01557ea194d94948,27,60000.0,65400.0,60,1,5400.0,9.0,31,7.4085625,10.4649727,14615.384615384615,16193.26923076923,0.05576923076923079,1577.8846153846155,10.073846153846155,-13.807692307692308,6.730769230769231,3.5,0.6153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858f8a5acc54f5015acc5609080063,3,10000.0,13000.0,30,1,3000.0,30.0,25,3.3576029999999997,6.6223267,10000.0,13000.0,0.08,3000.0,30.0,-0.5,30.0,1.0,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f935760a618015770289121231f,8,10000.0,11125.0,15,1,1125.0,11.25,33,7.953846700000001,5.0010367,10000.0,12785.714285714286,0.07428571428571429,2785.714285714286,27.857142857142858,6.285714285714286,34.857142857142854,2.5714285714285716,1.2857142857142858,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8a858f975c4582c4015c4e9e717d6f6b,2,10000.0,11500.0,15,1,1500.0,15.0,43,3.3634297999999996,6.5175992,10000.0,11500.0,0.04,1500.0,15.0,0.0,16.0,4.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858f9c56aaf37d0156b75f67c33f9b,12,30000.0,34500.0,30,1,4500.0,15.0,30,3.5127602999999996,6.4398591,20000.0,23118.18181818182,0.06545454545454545,3118.181818181818,17.00090909090909,0.18181818181818182,25.545454545454547,3.1818181818181817,1.7272727272727273,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858fa3551e78cb015529b4a6b34007,12,40000.0,44000.0,30,1,4000.0,10.0,35,7.3746902,8.980031199999999,24090.909090909092,27995.454545454544,0.08727272727272727,3904.5454545454545,19.151818181818182,-4.454545454545454,29.09090909090909,1.8181818181818181,1.8181818181818181,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fae57a00f390157ab0ad5915819,5,15000.0,16687.5,15,1,1687.5,11.25,30,7.5167711,9.045179300000001,10000.0,12000.0,0.05333333333333334,2000.0,20.0,-2.0,18.0,4.333333333333333,1.6666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fb95aa3c328015aa41ffd3336d5,6,20000.0,24500.0,30,1,4500.0,22.5,39,4.5241776,7.806831599999999,14000.0,17000.0,0.06399999999999999,3000.0,21.0,-1.8,23.4,2.0,2.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fc65c7e0e55015c7e2d1b3e10f1,2,10000.0,13000.0,30,1,3000.0,30.0,28,7.413970900000001,9.115228300000002,10000.0,13000.0,0.08,3000.0,30.0,-2.0,30.0,5.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fcd56b9f22c0156c2f2074c3bed,15,50000.0,52500.0,30,1,2500.0,5.0,34,6.7011269,6.231788,27857.14285714286,31321.428571428572,0.06857142857142857,3464.285714285714,13.179285714285713,-3.9285714285714284,22.5,3.0,0.9285714285714286,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858fd458639fcc0158680d96df6d18,10,30000.0,34500.0,30,0,4500.0,15.0,32,3.4821901,6.4446654,15555.555555555555,17938.88888888889,0.05333333333333333,2383.3333333333335,16.083333333333332,-3.0,17.22222222222222,2.2222222222222223,2.111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fe55b869107015b86d3071740d2,5,20000.0,24500.0,30,1,4500.0,22.5,39,3.3840897000000005,6.5431565,12500.0,15125.0,0.06,2625.0,20.625,-4.25,18.25,2.25,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fff5a28d297015a33bc2e845305,7,30000.0,39000.0,60,1,9000.0,30.0,38,6.98557,4.8064483000000005,16666.666666666668,20933.333333333332,0.09333333333333334,4266.666666666667,26.333333333333332,-13.0,23.0,3.3333333333333335,1.1666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8a858e585693982b01569a712be80e14,9,40000.0,48000.0,60,0,8000.0,20.0,39,4.5869151,8.463997,21250.0,24950.0,0.08,3700.0,16.458750000000002,-2.625,25.125,3.125,1.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e5d5bf3454f015bf674714d1844,2,10000.0,13000.0,30,1,3000.0,30.0,39,3.8176559,7.363241499999999,10000.0,13000.0,0.08,3000.0,30.0,-2.0,30.0,2.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e635bd8fe1e015bd96654063492,3,10000.0,13000.0,30,1,3000.0,30.0,28,3.2962513999999996,6.6473825,10000.0,12250.0,0.06,2250.0,22.5,0.5,23.5,2.0,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e675cc6685e015cc9b6072010b5,2,10000.0,13000.0,30,0,3000.0,30.0,34,7.4284583,10.4869633,10000.0,13000.0,0.08,3000.0,30.0,-22.0,8.0,3.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e6f5668e01701566b0916350fbd,14,40000.0,44000.0,30,1,4000.0,10.0,28,3.3343013999999997,6.5882466,28461.53846153846,31988.46153846154,0.06461538461538462,3526.923076923077,12.693076923076923,-0.9230769230769231,23.615384615384617,1.6153846153846154,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e705668e16701568ce4c9c06918,8,40000.0,48000.0,60,1,8000.0,20.0,27,3.3844047999999995,6.5704634,21428.571428571428,24421.428571428572,0.06285714285714286,2992.8571428571427,13.905714285714286,-2.0,22.714285714285715,4.285714285714286,0.2857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858e7c588604a40158a75735995afa,8,20000.0,23000.0,30,1,3000.0,15.0,33,151.20928999999998,-33.868818299999994,14285.714285714286,17289.285714285714,0.07428571428571429,3003.5714285714284,21.975714285714282,-5.428571428571429,22.857142857142858,1.5714285714285714,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e8d56b784480156d65d90d422cb,8,20000.0,24500.0,30,0,4500.0,22.5,41,5.1896523,7.235752799999999,21428.571428571428,26700.0,0.1142857142857143,5271.428571428572,25.262857142857143,4.714285714285714,42.857142857142854,2.2857142857142856,1.5714285714285714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e9f5b8a8db1015b8a91d6a3058c,4,10000.0,13000.0,30,1,3000.0,30.0,29,6.0972145,7.308337,10000.0,12000.0,0.05333333333333334,2000.0,20.0,1.6666666666666667,22.666666666666668,3.0,1.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eb95b8c2f6e015b8cb299b128a0,5,20000.0,24500.0,30,1,4500.0,22.5,38,3.2901962,6.6663855,12500.0,15500.0,0.07,3000.0,24.375,-4.5,21.75,2.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858ec9590ad35d01592fc002540aa9,5,10000.0,13000.0,30,1,3000.0,30.0,39,3.3552084000000004,6.4844596,10000.0,13000.0,0.08,3000.0,30.0,1.0,31.5,2.0,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858ece5cd05041015cd3c532892d4d,2,10000.0,13000.0,30,1,3000.0,30.0,28,4.5795329,7.8066688,10000.0,13000.0,0.08,3000.0,30.0,-3.0,28.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858ed6557802d20155781a66d80cbc,17,40000.0,44000.0,30,1,4000.0,10.0,30,4.2283694,8.1475995,28125.0,31475.0,0.06249999999999999,3350.0,12.344375,0.0,24.5,2.125,1.6875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858ee755a0c84a0155c428789463bc,16,40000.0,43500.0,30,0,3500.0,8.75,32,3.8536012000000004,7.337741599999999,26000.0,28920.833333333332,0.058666666666666666,2920.8333333333335,12.317333333333332,-1.8666666666666667,20.2,1.5333333333333334,2.466666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858ef05c63d3b5015c6586a32e0c77,2,10000.0,13000.0,30,1,3000.0,30.0,31,6.790729,6.1505233,10000.0,13000.0,0.08,3000.0,30.0,-5.0,27.0,2.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f035ab947e3015abe0b9724749a,3,10000.0,13000.0,30,0,3000.0,30.0,46,3.5702372,6.792889,10000.0,13000.0,0.08,3000.0,30.0,7.0,38.0,2.5,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
